YEAR,JOBTITLE,CATEGORY,CURRENCY,SALARY,RESIDENCE,EXPERIENCELEVEL,COMPANYLOCATION,COMPANYSIZE
2023,DATA SCIENTIST,data science and research,usd,172800,UNITED KINGDOM,senior,united kingdom,M
2023,DATA SCIENTIST,data science and research,usd,110000,UNITED KINGDOM,senior,united kingdom,M
2023,APPLIED SCIENTIST,data science and research,usd,260000,UNITED STATES,senior,united states,L
2023,APPLIED SCIENTIST,data science and research,usd,136000,UNITED STATES,senior,united states,L
2023,DATA ENGINEER,data engineering,usd,171250,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,113750,UNITED STATES,senior,united states,M
2020,SALES DATA ANALYST,data analysis,usd,60000,NIGERIA,mid-level,nigeria,M
2023,CLOUD DATA ENGINEER,data engineering,usd,100000,GERMANY,entry-level,united states,L
2023,FINANCE DATA ANALYST,data analysis,eur,300000,FRANCE,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,146000,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,75000,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,146000,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,75000,UNITED STATES,senior,united states,M
2023,RESEARCH SCIENTIST,data science and research,usd,150000,UNITED STATES,entry-level,united states,M
2023,RESEARCH SCIENTIST,data science and research,usd,100000,UNITED STATES,entry-level,united states,M
2023,DATA ANALYST,data analysis,usd,62000,UNITED STATES,senior,united states,M
2023,DATA ANALYST,data analysis,usd,55000,UNITED STATES,senior,united states,M
2023,DATA ANALYTICS MANAGER,leadership and management,usd,155000,UNITED STATES,mid-level,united states,M
2023,DATA ANALYTICS MANAGER,leadership and management,usd,140000,UNITED STATES,mid-level,united states,M
2023,APPLIED SCIENTIST,data science and research,usd,36000,NIGERIA,mid-level,nigeria,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,247500,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,172200,UNITED STATES,senior,united states,M
2023,DATA SPECIALIST,data management and strategy,usd,110000,UNITED STATES,mid-level,united states,M
2023,DATA SPECIALIST,data management and strategy,usd,70000,UNITED STATES,mid-level,united states,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,230000,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,140100,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,297300,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,198200,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,204000,UNITED STATES,mid-level,united states,M
2023,DATA ENGINEER,data engineering,usd,161500,UNITED STATES,mid-level,united states,M
2023,DATA OPERATIONS ANALYST,data quality and operations,usd,144000,UNITED KINGDOM,senior,united kingdom,M
2023,DATA OPERATIONS ANALYST,data quality and operations,usd,77000,UNITED KINGDOM,senior,united kingdom,M
2023,DATA SPECIALIST,data management and strategy,usd,87500,UNITED STATES,mid-level,united states,M
2023,DATA SPECIALIST,data management and strategy,usd,62500,UNITED STATES,mid-level,united states,M
2023,DATA ANALYST,data analysis,usd,160000,UNITED STATES,senior,united states,M
2023,DATA ANALYST,data analysis,usd,135000,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,216000,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,184000,UNITED STATES,senior,united states,M
2023,DATA MODELER,data architecture and modeling,gbp,90000,UNITED KINGDOM,mid-level,united kingdom,M
2023,DATA MODELER,data architecture and modeling,gbp,45000,UNITED KINGDOM,mid-level,united kingdom,M
2023,RESEARCH ENGINEER,data science and research,usd,253000,UNITED STATES,senior,united states,M
2023,RESEARCH ENGINEER,data science and research,usd,156400,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,265000,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,200000,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,217000,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,185000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,177300,UNITED KINGDOM,senior,united kingdom,M
2023,DATA SCIENTIST,data science and research,usd,136300,UNITED KINGDOM,senior,united kingdom,M
2023,DATA ANALYST,data analysis,usd,83000,UNITED STATES,senior,united states,M
2023,DATA ANALYST,data analysis,usd,72000,UNITED STATES,senior,united states,M
2023,DATA ANALYST,data analysis,usd,208450,UNITED STATES,senior,united states,M
2023,DATA ANALYST,data analysis,usd,170550,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,72000,COLOMBIA,senior,colombia,M
2023,DATA ENGINEER,data engineering,usd,60000,COLOMBIA,senior,colombia,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,200000,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,130000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,190000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,165000,UNITED STATES,senior,united states,M
2023,RESEARCH ENGINEER,data science and research,usd,165000,UNITED STATES,entry-level,united states,M
2023,RESEARCH ENGINEER,data science and research,usd,145000,UNITED STATES,entry-level,united states,M
2023,APPLIED SCIENTIST,data science and research,usd,222200,UNITED STATES,senior,united states,L
2023,APPLIED SCIENTIST,data science and research,usd,136000,UNITED STATES,senior,united states,L
2023,DIRECTOR OF DATA SCIENCE,data science and research,usd,336400,UNITED STATES,executive,united states,M
2023,DIRECTOR OF DATA SCIENCE,data science and research,usd,201900,UNITED STATES,executive,united states,M
2023,DATA SCIENTIST,data science and research,usd,189750,UNITED STATES,mid-level,united states,M
2023,DATA SCIENTIST,data science and research,usd,131100,UNITED STATES,mid-level,united states,M
2023,DATA SCIENCE MANAGER,data science and research,usd,270000,UNITED STATES,mid-level,united states,M
2023,DATA SCIENCE MANAGER,data science and research,usd,95000,UNITED STATES,mid-level,united states,M
2023,DATA ENGINEER,data engineering,usd,170000,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,120000,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,117300,UNITED STATES,mid-level,united states,M
2023,DATA ENGINEER,data engineering,usd,69000,UNITED STATES,mid-level,united states,M
2023,DATA ENGINEER,data engineering,usd,182000,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,144000,UNITED STATES,senior,united states,M
2023,DATA SCIENCE LEAD,data science and research,usd,244000,UNITED STATES,mid-level,united states,M
2023,DATA SCIENCE LEAD,data science and research,usd,200000,UNITED STATES,mid-level,united states,M
2023,DATA ANALYST,data analysis,usd,120000,UNITED STATES,senior,united states,M
2023,DATA ANALYST,data analysis,usd,100000,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,260000,UNITED STATES,mid-level,united states,M
2023,DATA ENGINEER,data engineering,usd,175000,UNITED STATES,mid-level,united states,M
2023,DATA ENGINEER,data engineering,usd,190000,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,150000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,210000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,160000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,210000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,160000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,210000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,160000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,210000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,160000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,210000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,160000,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,250000,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,100000,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,225000,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,175000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,210000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,160000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,210000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,160000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,210000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,160000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,236500,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,176000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,105000,UNITED STATES,mid-level,united states,M
2023,DATA SCIENTIST,data science and research,usd,102500,UNITED STATES,mid-level,united states,M
2023,RESEARCH ENGINEER,data science and research,usd,370000,UNITED STATES,senior,united states,M
2023,RESEARCH ENGINEER,data science and research,usd,200000,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,260000,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,225000,UNITED STATES,senior,united states,M
2023,RESEARCH SCIENTIST,data science and research,usd,370000,UNITED STATES,senior,united states,M
2023,RESEARCH SCIENTIST,data science and research,usd,200000,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,186600,UNITED STATES,mid-level,united states,M
2023,DATA ENGINEER,data engineering,usd,116500,UNITED STATES,mid-level,united states,M
2023,DATA ENGINEER,data engineering,usd,80000,ARGENTINA,senior,argentina,M
2023,DATA ENGINEER,data engineering,usd,60000,ARGENTINA,senior,argentina,M
2023,DATA SCIENCE MANAGER,data science and research,usd,299500,UNITED STATES,senior,united states,M
2023,DATA SCIENCE MANAGER,data science and research,usd,245100,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING SCIENTIST,machine learning and ai,usd,222000,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING SCIENTIST,machine learning and ai,usd,138000,UNITED STATES,senior,united states,M
2023,DATA ANALYST,data analysis,usd,207300,CANADA,senior,canada,M
2023,DATA ANALYST,data analysis,usd,149200,CANADA,senior,canada,M
2023,MACHINE LEARNING SCIENTIST,machine learning and ai,usd,292000,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING SCIENTIST,machine learning and ai,usd,164500,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING SCIENTIST,machine learning and ai,usd,292200,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING SCIENTIST,machine learning and ai,usd,164500,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,163800,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,126000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,160000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,120000,UNITED STATES,senior,united states,M
2023,DATA ANALYST,data analysis,usd,140000,UNITED STATES,senior,united states,M
2023,DATA ANALYST,data analysis,usd,120000,UNITED STATES,senior,united states,M
2023,AI SCIENTIST,machine learning and ai,usd,120000,GERMANY,mid-level,germany,M
2023,COMPUTER VISION ENGINEER,machine learning and ai,usd,280000,UNITED STATES,senior,united states,M
2023,COMPUTER VISION ENGINEER,machine learning and ai,usd,210000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,170000,UNITED STATES,mid-level,united states,M
2023,DATA SCIENTIST,data science and research,usd,150000,UNITED STATES,mid-level,united states,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,200000,UNITED STATES,mid-level,united states,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,170000,UNITED STATES,mid-level,united states,M
2023,DIRECTOR OF DATA SCIENCE,data science and research,usd,225000,UNITED STATES,executive,united states,M
2023,DIRECTOR OF DATA SCIENCE,data science and research,usd,175000,UNITED STATES,executive,united states,M
2023,DATA SCIENCE CONSULTANT,data science and research,usd,189750,UNITED STATES,senior,united states,M
2023,DATA SCIENCE CONSULTANT,data science and research,usd,131100,UNITED STATES,senior,united states,M
2023,DATA ANALYST,data analysis,usd,123400,UNITED STATES,senior,united states,M
2023,DATA ANALYST,data analysis,usd,82200,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,gbp,40000,UNITED KINGDOM,entry-level,united kingdom,M
2023,DATA ENGINEER,data engineering,gbp,35000,UNITED KINGDOM,entry-level,united kingdom,M
2023,APPLIED MACHINE LEARNING ENGINEER,machine learning and ai,usd,225000,UNITED STATES,executive,united states,M
2023,ANALYTICS ENGINEER,leadership and management,usd,50000,NIGERIA,senior,nigeria,S
2023,DATA ENGINEER,data engineering,usd,161800,UNITED STATES,senior,united states,M
2023,DATA ENGINEER,data engineering,usd,121400,UNITED STATES,senior,united states,M
2023,RESEARCH SCIENTIST,data science and research,usd,285000,UNITED STATES,senior,united states,M
2023,RESEARCH SCIENTIST,data science and research,usd,193900,UNITED STATES,senior,united states,M
2023,ANALYTICS ENGINEER,leadership and management,usd,240000,UNITED STATES,senior,united states,M
2023,ANALYTICS ENGINEER,leadership and management,usd,196000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,214000,UNITED STATES,senior,united states,M
2023,DATA SCIENTIST,data science and research,usd,164000,UNITED STATES,senior,united states,M
2023,DECISION SCIENTIST,data science and research,usd,170000,UNITED STATES,senior,united states,M
2023,DECISION SCIENTIST,data science and research,usd,155000,UNITED STATES,senior,united states,M
2023,DATA ANALYST,data analysis,usd,125000,UNITED STATES,senior,united states,M
2023,DATA ANALYST,data analysis,usd,98000,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,199000,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,145000,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,260000,UNITED STATES,senior,united states,M
2023,MACHINE LEARNING ENGINEER,machine learning and ai,usd,200000,UNITED STATES,senior,united states,M
2022,RESEARCH ENGINEER,data science and research,eur,100000,UNITED KINGDOM,mid-level,united kingdom,S
2023,DATA ENGINEER,data engineering,gbp,90000,UNITED KINGDOM,mid-level,united kingdom,M
2023,DATA ENGINEER,data engineering,gbp,70000,UNITED KINGDOM,mid-level,united kingdom,M
2023,DECISION SCIENTIST,data science and research,usd,185900,UNITED STATES,senior,united states,M
